"Store No.","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","URL","Provider","Category","Updated Date","Country","Status","Direction URL"
"179821","Waffle House #855","35.56417346","-88.81434997","1724 S Highland Ave, Jackson, TN, 38301","1724 S Highland Ave","Jackson","TN","38301","Madison","731-423-8487","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179821/waffle-house-855","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1724+S+Highland+Ave,+Jackson,+TN,+38301,+USA/"
"178141","Waffle House #620","36.52482591","-87.22521083","1114 State Road 76, Clarksville, TN, 37043","1114 State Road 76","Clarksville","TN","37043","Montgomery","931-358-3404","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178141/waffle-house-620","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1114+State+Road+76,+Clarksville,+TN,+37043,+USA/"
"179476","Waffle House #2035","35.767473","-86.917767","2106 Wall Street, Spring Hill, TN, 37174","2106 Wall Street","Spring Hill","TN","37174","Williamson","615-302-2580","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179476/waffle-house-2035","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2106+Wall+Street,+Spring+Hill,+TN,+37174,+USA/"
"179573","Waffle House #320","36.12992486","-86.90143255","6930 Charlotte Pike, Nashville, TN, 37209","6930 Charlotte Pike","Nashville","TN","37209","Davidson","615-353-0603","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179573/waffle-house-320","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/6930+Charlotte+Pike,+Nashville,+TN,+37209,+USA/"
"179572","Waffle House #2129","36.192279","-86.829767","3103 Clarksville, Nashville, TN, 37218","3103 Clarksville","Nashville","TN","37218","Davidson","615-259-1116","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179572/waffle-house-2129","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/3103+Clarksville,+Nashville,+TN,+37218,+USA/"
"179649","Waffle House #931","36.13903975","-85.52783369","1079 S Willow Ave, Cookeville, TN, 38501","1079 S Willow Ave","Cookeville","TN","38501","Putnam","931-526-1040","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179649/waffle-house-931","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1079+S+Willow+Ave,+Cookeville,+TN,+38501,+USA/"
"179571","Waffle House #2071","36.16939","-86.673397","2625 Lebanon Pike, Nashville, TN, 37214","2625 Lebanon Pike","Nashville","TN","37214","Davidson","615-232-5083","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179571/waffle-house-2071","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2625+Lebanon+Pike,+Nashville,+TN,+37214,+USA/"
"178410","Waffle House #613","35.465022","-84.646155","1832 Holiday Drive, Athens, TN, 37303","1832 Holiday Drive","Athens","TN","37303","McMinn","423-745-1606","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178410/waffle-house-613","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1832+Holiday+Drive,+Athens,+TN,+37303,+USA/"
"179810","Waffle House #2283","35.945115","-86.819468","3048 Mallory Lane, Franklin, TN, 37067","3048 Mallory Lane","Franklin","TN","37067","Williamson","615-425-9179","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179810/waffle-house-2283","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/3048+Mallory+Lane,+Franklin,+TN,+37067,+USA/"
"178135","Waffle House #1183","36.04097","-86.77945","790 Old Hickory Blvd, Brentwood, TN, 37027","790 Old Hickory Blvd","Brentwood","TN","37027","Williamson","615-373-6883","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178135/waffle-house-1183","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/790+Old+Hickory+Blvd,+Brentwood,+TN,+37027,+USA/"
"179830","Waffle House #766","36.0134347","-83.9690691","119a Cedar Lane, Knoxville, TN, 37912","119a Cedar Lane","Knoxville","TN","37912","Knox","865-688-6385","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179830/waffle-house-766","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/119a+Cedar+Lane,+Knoxville,+TN,+37912,+USA/"
"179849","Waffle House #2215","35.81918","-86.396186","1928 South Church St, Murfreesboro, TN, 37130","1928 South Church St","Murfreesboro","TN","37130","Rutherford","615-605-4409","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179849/waffle-house-2215","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1928+South+Church+St,+Murfreesboro,+TN,+37130,+USA/"
"179570","Waffle House #2012","36.083631","-86.727829","4021 Nolensville, Nashville, TN, 37211","4021 Nolensville","Nashville","TN","37211","Davidson","615-331-9009","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179570/waffle-house-2012","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/4021+Nolensville,+Nashville,+TN,+37211,+USA/"
"178574","Waffle House #1218","35.974142","-86.49277","794 Nissan Dr, Smyrna, TN, 37167","794 Nissan Dr","Smyrna","TN","37167","Rutherford","615-459-4624","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178574/waffle-house-1218","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/794+Nissan+Dr,+Smyrna,+TN,+37167,+USA/"
"178409","Waffle House #1277","35.20543144","-89.792194","2931 Germantown Rd, Memphis, TN, 38134","2931 Germantown Rd","Memphis","TN","38134","Shelby","901-385-9070","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178409/waffle-house-1277","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2931+Germantown+Rd,+Memphis,+TN,+38134,+USA/"
"179823","Waffle House #2162","36.3512","-82.3801","2600 North Roan St, Johnson City, TN, 37601","2600 North Roan St","Johnson City","TN","37601","Washington","423-202-7779","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179823/waffle-house-2162","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2600+North+Roan+St,+Johnson+City,+TN,+37601,+USA/"
"179584","Waffle House #950","36.13525924","-86.72421646","816 Murfreesboro Rd, Nashville, TN, 37217","816 Murfreesboro Rd","Nashville","TN","37217","Davidson","615-366-6258","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179584/waffle-house-950","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/816+Murfreesboro+Rd,+Nashville,+TN,+37217,+USA/"
"178984","Waffle House #1353","36.036668","-83.43625","643 S Hwy 92, Dandridge, TN, 37725","643 S Hwy 92","Dandridge","TN","37725","Jefferson","865-397-8219","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178984/waffle-house-1353","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/643+S+Hwy+92,+Dandridge,+TN,+37725,+USA/"
"178136","Waffle House #1713","36.541213","-87.367798","734 N Riverside Dr, Clarksville, TN, 37040","734 N Riverside Dr","Clarksville","TN","37040","Montgomery","931-552-0720","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178136/waffle-house-1713","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/734+N+Riverside+Dr,+Clarksville,+TN,+37040,+USA/"
"179464","Waffle House #641","35.061556","-85.133051","7705 Lee Highway, Chattanooga, TN, 37421","7705 Lee Highway","Chattanooga","TN","37421","Hamilton","423-899-2516","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179464/waffle-house-641","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/7705+Lee+Highway,+Chattanooga,+TN,+37421,+USA/"
"178568","Waffle House #1121","36.31315835","-82.38820747","510 North State Of, Johnson City, TN, 37604","510 North State Of","Johnson City","TN","37604","Washington","423-928-0144","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178568/waffle-house-1121","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/510+North+State+Of,+Johnson+City,+TN,+37604,+USA/"
"178580","Waffle House #128","36.54725625","-82.51704533","1668 E Stone Drive, Kingsport, TN, 37660","1668 E Stone Drive","Kingsport","TN","37660","Sullivan","423-245-9985","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178580/waffle-house-128","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1668+E+Stone+Drive,+Kingsport,+TN,+37660,+USA/"
"178133","Waffle House #2169","36.0517","-86.6454","790 Bell Road, Antioch, TN, 37013","790 Bell Road","Antioch","TN","37013","Davidson","615-717-9000","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178133/waffle-house-2169","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/790+Bell+Road,+Antioch,+TN,+37013,+USA/"
"184879","Waffle House #2389","35.344239","-84.344239","627 Tennessee Ave, Etowah, TN, 37331","627 Tennessee Ave","Etowah","TN","37331","McMinn","423-920-4878","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/184879/waffle-house-2389","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/627+Tennessee+Ave,+Etowah,+TN,+37331,+USA/"
"178987","Waffle House #1415","36.181887","-85.94781","465 Gordonsville Hwy, Gordonsville, TN, 38563","465 Gordonsville Hwy","Gordonsville","TN","38563","Smith","615-278-4800","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178987/waffle-house-1415","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/465+Gordonsville+Hwy,+Gordonsville,+TN,+38563,+USA/"
"179581","Waffle House #834","36.21577351","-86.68897951","2727 Mcgavock Pike, Nashville, TN, 37214","2727 Mcgavock Pike","Nashville","TN","37214","Davidson","615-885-5113","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179581/waffle-house-834","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2727+Mcgavock+Pike,+Nashville,+TN,+37214,+USA/"
"179503","Waffle House #2018","35.871899","-83.568172","256 Winfield Dunn, Sevierville, TN, 37876","256 Winfield Dunn","Sevierville","TN","37876","Sevier","865-428-2708","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179503/waffle-house-2018","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/256+Winfield+Dunn,+Sevierville,+TN,+37876,+USA/"
"179654","Waffle House #1994","36.345308","-82.246486","1498 West Elk Ave, Elizabethton, TN, 37643","1498 West Elk Ave","Elizabethton","TN","37643","Carter","423-543-1825","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179654/waffle-house-1994","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1498+West+Elk+Ave,+Elizabethton,+TN,+37643,+USA/"
"179840","Waffle House #2258","35.04948","-89.828796","7125 Winchester Road, Memphis, TN, 38125","7125 Winchester Road","Memphis","TN","38125","Shelby","901-562-7805","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179840/waffle-house-2258","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/7125+Winchester+Road,+Memphis,+TN,+38125,+USA/"
"179829","Waffle House #447","36.00946423","-83.84391202","5416 Asheville Hwy, Knoxville, TN, 37914","5416 Asheville Hwy","Knoxville","TN","37914","Knox","865-522-9536","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179829/waffle-house-447","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/5416+Asheville+Hwy,+Knoxville,+TN,+37914,+USA/"
"178983","Waffle House #1329","35.64285724","-86.89473213","1593 Bear Creek Road, Columbia, TN, 38401","1593 Bear Creek Road","Columbia","TN","38401","Maury","931-840-5879","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/178983/waffle-house-1329","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1593+Bear+Creek+Road,+Columbia,+TN,+38401,+USA/"
"179580","Waffle House #802","36.15400811","-86.62556121","707 Stewarts Ferry, Nashville, TN, 37214","707 Stewarts Ferry","Nashville","TN","37214","Davidson","615-885-2990","sunday :- 12:15 am-11:59 pm | monday :- 12:15 am-11:59 pm | tuesday :- 12:15 am-11:59 pm | wednesday :- 12:15 am-11:59 pm | thursday :- 12:15 am-11:59 pm | friday :- 12:15 am-11:59 pm | saturday :- 12:15 am-11:59 pm","https://locations.wafflehouse.com/shop/179580/waffle-house-802","Waffle House","Food Chains","2023-04-10","USA","Open","https://www.google.com/maps/dir/Current+Location/707+Stewarts+Ferry,+Nashville,+TN,+37214,+USA/"
