Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Provider,Category,Population,Fast Food Density, Adults with Obesity
L518026,Kfc 4790 Riverdale Road,35.0177217,-89.8307716,"4790 Riverdale Road, Memphis, TN, 38141",4790 Riverdale Road,Memphis,TN,38141,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
J575041,Kfc 3035 Dickerson Rd,36.22731615,-86.7591739,"3035 Dickerson Rd, Nashville, TN, 37207",3035 Dickerson Rd,Nashville,TN,37207,Davidson,KFC,Food Chains,703953.0,0.000869376222560313,29.2
K365007,Kfc 7428 E. Brainerd Rd,35.01418206,-85.16279405,"7428 E Brainerd Rd, Chattanooga, TN, 37421",7428 E Brainerd Rd,Chattanooga,TN,37421,Hamilton,KFC,Food Chains,369135.0,0.00093732645238192,31.2
J718237,Kfc 5001 Murfreesboro Road,36.02526955,-86.58628043,"5001 Murfreesboro Road, La Vergne, TN, 37086",5001 Murfreesboro Road,La Vergne,TN,37086,Rutherford,KFC,Food Chains,352182.0,0.0008319562044624654,33.3
L518032,Kfc 1295 N. Germantown Parkway,35.16047698,-89.79562192,"1295 N Germantown Parkway, Cordova, TN, 38016",1295 N Germantown Parkway,Cordova,TN,38016,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
D446014,Kfc 3051 Guthrie Highway,36.59323171,-87.28862568,"3051 Guthrie Highway, Clarksville, TN, 37040",3051 Guthrie Highway,Clarksville,TN,37040,Montgomery,KFC,Food Chains,227900.0,0.0007591048705572619,36.2
L518080,Kfc 2456 E. Magnolia Avenue,35.98451385,-83.89624148,"2456 E Magnolia Avenue, Knoxville, TN, 37917",2456 E Magnolia Avenue,Knoxville,TN,37917,Knox,KFC,Food Chains,486677.0,0.0008321741113716079,29.1
L518020,Kfc 727 South Highland,35.11166612,-89.94629454,"727 South Highland, Memphis, TN, 38111",727 South Highland,Memphis,TN,38111,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
E320142,Kfc 1735 East Andrew Johnson Highway,36.17774057,-82.79252012,"1735 East Andrew Johnson Highway, Greeneville, TN, 37745",1735 East Andrew Johnson Highway,Greeneville,TN,37745,Greene,KFC,Food Chains,70621.0,0.0007363248891972642,37.6
J718167,Kfc 1319 Murfreesboro Road,35.91511127,-86.82605469,"1319 Murfreesboro Road, Franklin, TN, 37064",1319 Murfreesboro Road,Franklin,TN,37064,Williamson,KFC,Food Chains,255735.0,0.0009345611668328544,22.5
L518027,Kfc 3144 S. 3rd St,35.0627251,-90.05881289,"3144 S 3rd St, Memphis, TN, 38109",3144 S 3rd St,Memphis,TN,38109,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
J575036,Kfc 322 W. Main St,36.30412897,-86.62483554,"322 W Main St, Hendersonville, TN, 37075",322 W Main St,Hendersonville,TN,37075,Sumner,KFC,Food Chains,200557.0,0.0007080281416255728,27.2
L518041,Kfc 5266 Millertown Pike,36.03098229,-83.86922031,"5266 Millertown Pike, Knoxville, TN, 37924",5266 Millertown Pike,Knoxville,TN,37924,Knox,KFC,Food Chains,486677.0,0.0008321741113716079,29.1
J718068,Kfc 1202 S. James Campbell Blvd,35.60338895,-87.06478474,"1202 S James Campbell Blvd Ste 25, Columbia, TN, 38401",1202 S James Campbell Blvd Ste 25,Columbia,TN,38401,Maury,KFC,Food Chains,104760.0,0.0005536464299350897,31.9
K365006,Kfc 10161 Highway 27,35.25507534,-85.18232303,"10161 Highway 27, Soddy Daisy, TN, 37379",10161 Highway 27,Soddy Daisy,TN,37379,Hamilton,KFC,Food Chains,369135.0,0.00093732645238192,31.2
J718168,Kfc 336 Harding Pl,36.08716718,-86.69541812,"336 Harding Pl, Nashville, TN, 37211",336 Harding Pl,Nashville,TN,37211,Davidson,KFC,Food Chains,703953.0,0.000869376222560313,29.2
L518024,Kfc 3623 Elvis Presley Blvd,35.04975,-90.02568907,"3623 Elvis Presley Blvd, Memphis, TN, 38116",3623 Elvis Presley Blvd,Memphis,TN,38116,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
L775082,Kfc 8995 Highway 64 East,35.20383836,-89.762983,"8995 Highway 64 East, Arlington, TN, 38002",8995 Highway 64 East,Arlington,TN,38002,Shelby,KFC,Food Chains,924454.0,0.0007680209074761967,34.9
J575043,Kfc 4744 Lebanon Rd,36.21543765,-86.59519166,"4744 Lebanon Rd, Hermitage, TN, 37076",4744 Lebanon Rd,Hermitage,TN,37076,Davidson,KFC,Food Chains,703953.0,0.000869376222560313,29.2
,Providence Marketplace,36.170114,-86.507424,"401 S Mt Juliet Rd Suite 250b Mt, Mount Juliet, TN, 37122",401 S Mt Juliet Rd Suite 250b Mt,Mount Juliet,TN,37122,Wilson,Haagen-Dazs,Food Chains,151917.0,0.0008754780570969674,33.7
,West Town Mall,35.9232587,-84.0411731,"7600 Kingston, Knoxville, TN, 37919",7600 Kingston,Knoxville,TN,37919,Knox,Haagen-Dazs,Food Chains,486677.0,0.0008321741113716079,29.1
,Opry Mills Mall,36.203151,-86.692823,"126 Opry Mills Dr, Nashville, TN, 37214",126 Opry Mills Dr,Nashville,TN,37214,Davidson,Haagen-Dazs,Food Chains,703953.0,0.000869376222560313,29.2
,Dennys Knoxville,36.0267771,-83.9269121,"4834 N Broadway Street, Knoxville, TN, 37918",4834 N Broadway Street,Knoxville,TN,37918,Knox,Dennys,Food Chains,486677.0,0.0008321741113716079,29.1
,Dennys Jackson,35.6829716,-88.7776672,"28 San Pebble Rd I-40 Exit 85, Jackson, TN, 38305",28 San Pebble Rd I-40 Exit 85,Jackson,TN,38305,Madison,Dennys,Food Chains,98775.0,0.0012655024044545685,40.2
,Dennys Cleveland,35.2129971,-84.8707592,"1011 Paul Huff Highway, Cleveland, TN, 37312",1011 Paul Huff Highway,Cleveland,TN,37312,Bradley,Dennys,Food Chains,110162.0,0.0009168315753163523,37.2
,Dennys Pigeon Forge,35.7808768,-83.5499498,"3716 Parkway, Pigeon Forge, TN, 37863",3716 Parkway,Pigeon Forge,TN,37863,Sevier,Dennys,Food Chains,99517.0,0.0014871830943456897,44.0
,Dennys Knoxville,35.881137,-84.236043,"800 Watt Rd, Knoxville, TN, 37932",800 Watt Rd,Knoxville,TN,37932,Knox,Dennys,Food Chains,486677.0,0.0008321741113716079,29.1
,Dennys Fairview,36.02695,-87.172061,"1420 Hwy 96 North, Fairview, TN, 37062",1420 Hwy 96 North,Fairview,TN,37062,Williamson,Dennys,Food Chains,255735.0,0.0009345611668328544,22.5
41201,Cleveland - 2481 Treasury Dr Se,35.1275008,-84.866506,"2481 Treasury Dr Se, Cleveland, TN, 37323",2481 Treasury Dr Se,Cleveland,TN,37323,Bradley,Zaxbys,Food Chains,110162.0,0.0009168315753163523,37.2
,Nashville,36.080914,-86.72358601,"30 Harding Mall Dr, Nashville, TN, 37211",30 Harding Mall Dr,Nashville,TN,37211,Davidson,Pollo Campero,Food Chains,703953.0,0.000869376222560313,29.2
1105076,Oak Ridge Tn,36.0088179,-84.2530674,"373 S Illinois Ave, Oak Ridge, TN, 37830",373 S Illinois Ave,Oak Ridge,TN,37830,Anderson,Tapatio Ramen,Food Chains,77576.0,0.0009023409301845932,33.5
1105107,"Clinton, Tn",36.1697344,-84.0868813,"150 Tanner Ln, Clinton, TN, 37716",150 Tanner Ln,Clinton,TN,37716,Anderson,Tapatio Ramen,Food Chains,77576.0,0.0009023409301845932,33.5
1105048,"Alcoa, Tn",35.7713747,-83.9920874,"1030 Hunters Crossin, Alcoa, TN, 37701",1030 Hunters Crossin,Alcoa,TN,37701,Blount,Tapatio Ramen,Food Chains,137605.0,0.0006976490679844482,35.9
1105101,"Maryville, Tn",35.7144504,-84.0131672,"2410 Us Highway 411, Maryville, TN, 37801",2410 Us Highway 411,Maryville,TN,37801,Blount,Tapatio Ramen,Food Chains,137605.0,0.0006976490679844482,35.9
1105063,Cleveland Tn,35.2021755,-84.848811,"4495 Keith St Nw, Cleveland, TN, 37312",4495 Keith St Nw,Cleveland,TN,37312,Bradley,Tapatio Ramen,Food Chains,110162.0,0.0009168315753163523,37.2
1105064,Hermitage Tn,36.2166772,-86.6009401,"4424 Lebanon Pike, Hermitage, TN, 37076",4424 Lebanon Pike,Hermitage,TN,37076,Davidson,Tapatio Ramen,Food Chains,703953.0,0.000869376222560313,29.2
1105062,Madison (Nashville) Tn,36.3076704,-86.6848325,"2232 Gallatin Pike, Madison, TN, 37115",2232 Gallatin Pike,Madison,TN,37115,Davidson,Tapatio Ramen,Food Chains,703953.0,0.000869376222560313,29.2
1105096,"Nashville (Harding), Tn",36.0824717,-86.725605,"4040 Nolensville Pik, Nashville, TN, 37211",4040 Nolensville Pik,Nashville,TN,37211,Davidson,Tapatio Ramen,Food Chains,703953.0,0.000869376222560313,29.2
1105055,Greeneville Tn,36.1876449,-82.7594915,"3755 E Andrew Johnso, Greeneville, TN, 37745",3755 E Andrew Johnso,Greeneville,TN,37745,Greene,Tapatio Ramen,Food Chains,70621.0,0.0007363248891972642,37.6
1105085,Chattanooga (N) Tn,35.1530655,-85.2454017,"5764 Highway 153, Hixson, TN, 37343",5764 Highway 153,Hixson,TN,37343,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105110,"Chattanooga (E.Ridge), Tn",35.0085358,-85.2051089,"490 Greenway View Dr, Chattanooga, TN, 37411",490 Greenway View Dr,Chattanooga,TN,37411,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105095,"Chattanooga(Sw), Tn",35.0155113,-85.3764317,"3550 Cummings Hwy, Chattanooga, TN, 37419",3550 Cummings Hwy,Chattanooga,TN,37419,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105084,Chattanooga (Central) Tn,35.0314496,-85.1506911,"2020 Gunbarrel Rd St, Chattanooga, TN, 37421",2020 Gunbarrel Rd St,Chattanooga,TN,37421,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105035,Soddy-Daisy Tn,35.234886,-85.1994429,"9334 Dayton Pike, Soddy Daisy, TN, 37379",9334 Dayton Pike,Soddy Daisy,TN,37379,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105094,"Chattanooga(Signal), Tn",35.0944978,-85.3318748,"501 Signal Mountain, Chattanooga, TN, 37405",501 Signal Mountain,Chattanooga,TN,37405,Hamilton,Tapatio Ramen,Food Chains,369135.0,0.00093732645238192,31.2
1105087,"Knoxville (E), Tn",36.0310161,-83.8663539,"3051 Kinzel Way, Knoxville, TN, 37924",3051 Kinzel Way,Knoxville,TN,37924,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105080,Knoxville (Se) Tn,35.9115755,-83.8438028,"7420 Chapman Hwy, Knoxville, TN, 37920",7420 Chapman Hwy,Knoxville,TN,37920,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105086,"Knoxville (W), Tn",35.9261434,-84.0626616,"8445 Walbrook Dr, Knoxville, TN, 37923",8445 Walbrook Dr,Knoxville,TN,37923,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105078,Knoxville (Nw) Tn,36.005231,-84.0268211,"6777 Clinton Hwy, Knoxville, TN, 37912",6777 Clinton Hwy,Knoxville,TN,37912,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105079,Knoxville (N) Tn,36.0886997,-83.93891,"7550 Norris Fwy, Knoxville, TN, 37938",7550 Norris Fwy,Knoxville,TN,37938,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105100,Knoxville University Tn,35.9509146,-83.9405518,"2501 University Comm, Knoxville, TN, 37919",2501 University Comm,Knoxville,TN,37919,Knox,Tapatio Ramen,Food Chains,486677.0,0.0008321741113716079,29.1
1105029,Jackson Tn,35.6679809,-88.8512029,"2196 Emporium Dr, Jackson, TN, 38305",2196 Emporium Dr,Jackson,TN,38305,Madison,Tapatio Ramen,Food Chains,98775.0,0.0012655024044545685,40.2
1105031,Jackson Tn/Bemis,35.5507156,-88.8109918,"2171 S Highland Ave, Jackson, TN, 38301",2171 S Highland Ave,Jackson,TN,38301,Madison,Tapatio Ramen,Food Chains,98775.0,0.0012655024044545685,40.2
1105024,Columbia Tn,35.5990704,-87.0513407,"2200 Brookmeade Dr, Columbia, TN, 38401",2200 Brookmeade Dr,Columbia,TN,38401,Maury,Tapatio Ramen,Food Chains,104760.0,0.0005536464299350897,31.9
1105073,Clarksville Tn,36.5801868,-87.4128526,"1680 Fort Campbell B, Clarksville, TN, 37042",1680 Fort Campbell B,Clarksville,TN,37042,Montgomery,Tapatio Ramen,Food Chains,227900.0,0.0007591048705572619,36.2
1105049,Clarksville (E) Tn,36.5947823,-87.2911345,"3050 Wilma Rudolph B, Clarksville, TN, 37040",3050 Wilma Rudolph B,Clarksville,TN,37040,Montgomery,Tapatio Ramen,Food Chains,227900.0,0.0007591048705572619,36.2
1105092,"Clarksville(S), Tn",36.5096697,-87.2692439,"2315 Madison St, Clarksville, TN, 37043",2315 Madison St,Clarksville,TN,37043,Montgomery,Tapatio Ramen,Food Chains,227900.0,0.0007591048705572619,36.2
1105109,Algood Tn,36.1857083,-85.4597971,"589 W Main St, Algood, TN, 38506",589 W Main St,Algood,TN,38506,Putnam,Tapatio Ramen,Food Chains,81188.0,0.0011947578459870916,28.3
1105044,Cookeville Tn,36.1451176,-85.497165,"768 S Jefferson Ave, Cookeville, TN, 38501",768 S Jefferson Ave,Cookeville,TN,38501,Putnam,Tapatio Ramen,Food Chains,81188.0,0.0011947578459870916,28.3
1105105,"White House, Tn",36.4731568,-86.6779123,"225 Wilkinson Ln, White House, TN, 37188",225 Wilkinson Ln,White House,TN,37188,Robertson,Tapatio Ramen,Food Chains,74098.0,0.0008097384544792032,38.1
1105027,Springfield Tn,36.4837237,-86.8883554,"3360 Tom Austin Hwy, Springfield, TN, 37172",3360 Tom Austin Hwy,Springfield,TN,37172,Robertson,Tapatio Ramen,Food Chains,74098.0,0.0008097384544792032,38.1
1105033,Murfreesboro S Tn,35.7755589,-86.3995799,"140 Joe B Jackson Pa, Murfreesboro, TN, 37127",140 Joe B Jackson Pa,Murfreesboro,TN,37127,Rutherford,Tapatio Ramen,Food Chains,352182.0,0.0008319562044624654,33.3
1105032,"Smyrna, Tn",35.9706512,-86.49497,"570 Enon Springs Rd, Smyrna, TN, 37167",570 Enon Springs Rd,Smyrna,TN,37167,Rutherford,Tapatio Ramen,Food Chains,352182.0,0.0008319562044624654,33.3
1105056,Murfreesboro Tn,35.8507004,-86.4282921,"2000 Old Fort Pkwy, Murfreesboro, TN, 37129",2000 Old Fort Pkwy,Murfreesboro,TN,37129,Rutherford,Tapatio Ramen,Food Chains,352182.0,0.0008319562044624654,33.3
1105108,Murfreesboro Tn 11-12-02,35.8315944,-86.346231,"2900 S Rutherford Bl, Murfreesboro, TN, 37130",2900 S Rutherford Bl,Murfreesboro,TN,37130,Rutherford,Tapatio Ramen,Food Chains,352182.0,0.0008319562044624654,33.3
1105088,Murfreesboro North Tn,35.8790865,-86.383153,"2012 Memorial Blvd, Murfreesboro, TN, 37129",2012 Memorial Blvd,Murfreesboro,TN,37129,Rutherford,Tapatio Ramen,Food Chains,352182.0,0.0008319562044624654,33.3
1105037,Sevierville Tn,35.838104,-83.5744735,"1414 Parkway, Sevierville, TN, 37862",1414 Parkway,Sevierville,TN,37862,Sevier,Tapatio Ramen,Food Chains,99517.0,0.0014871830943456897,44.0
1105022,Collierville Tn,35.0483802,-89.681327,"560 W Poplar Ave, Collierville, TN, 38017",560 W Poplar Ave,Collierville,TN,38017,Shelby,Tapatio Ramen,Food Chains,924454.0,0.0007680209074761967,34.9
1105093,Memphis Tn,35.2279725,-89.8471366,"6520 Memphis Arlingt, Bartlett, TN, 38135",6520 Memphis Arlingt,Bartlett,TN,38135,Shelby,Tapatio Ramen,Food Chains,924454.0,0.0007680209074761967,34.9
1105072,"Bartlett, Tn",35.2072754,-89.7827332,"8400 Highway 64, Bartlett, TN, 38133",8400 Highway 64,Bartlett,TN,38133,Shelby,Tapatio Ramen,Food Chains,924454.0,0.0007680209074761967,34.9
1105070,Kingsport Tn,36.5574849,-82.60326,"2500 W Stone Dr, Kingsport, TN, 37660",2500 W Stone Dr,Kingsport,TN,37660,Sullivan,Tapatio Ramen,Food Chains,159265.0,0.0009606630458669514,33.3
1105042,Bristol Tn,36.5449866,-82.2355793,"220 Century Blvd, Bristol, TN, 37620",220 Century Blvd,Bristol,TN,37620,Sullivan,Tapatio Ramen,Food Chains,159265.0,0.0009606630458669514,33.3
1105040,Kingsport Tn,36.5085853,-82.5191548,"3200 Fort Henry Dr, Kingsport, TN, 37664",3200 Fort Henry Dr,Kingsport,TN,37664,Sullivan,Tapatio Ramen,Food Chains,159265.0,0.0009606630458669514,33.3
1105050,"Gallatin, Tn",36.3769631,-86.4759008,"1112 Nashville Pike, Gallatin, TN, 37066",1112 Nashville Pike,Gallatin,TN,37066,Sumner,Tapatio Ramen,Food Chains,200557.0,0.0007080281416255728,27.2
1105081,Hendersonville Tn,36.3226765,-86.5953422,"204 No Anderson Lan, Hendersonville, TN, 37075",204 No Anderson Lan,Hendersonville,TN,37075,Sumner,Tapatio Ramen,Food Chains,200557.0,0.0007080281416255728,27.2
1105074,Johnson City Tn,36.3592271,-82.3990826,"3111 Browns MIll Rd, Johnson City, TN, 37604",3111 Browns MIll Rd,Johnson City,TN,37604,Washington,Tapatio Ramen,Food Chains,134236.0,0.0009386453708394171,33.9
1105097,"Johnson City, Tn",36.3089505,-82.4038796,"2915 W Market St, Johnson City, TN, 37604",2915 W Market St,Johnson City,TN,37604,Washington,Tapatio Ramen,Food Chains,134236.0,0.0009386453708394171,33.9
1105089,Spring Hill Tn,35.7728287,-86.9190551,"4959 Main St, Spring Hill, TN, 37174",4959 Main St,Spring Hill,TN,37174,Williamson,Tapatio Ramen,Food Chains,255735.0,0.0009345611668328544,22.5
1105090,Fairview Tn,35.9627597,-87.1399517,"7100 Hopgood Rd, Fairview, TN, 37062",7100 Hopgood Rd,Fairview,TN,37062,Williamson,Tapatio Ramen,Food Chains,255735.0,0.0009345611668328544,22.5
1105104,"Mount Juliet, Tn",36.179176,-86.5160848,"300 Pleasant Grove R, Mount Juliet, TN, 37122",300 Pleasant Grove R,Mount Juliet,TN,37122,Wilson,Tapatio Ramen,Food Chains,151917.0,0.0008754780570969674,33.7
66402,Johnson City - 2111 N Roan St,36.3413739,-82.3764625,"2111 N Roan St, Johnson City, TN, 37601",2111 N Roan St,Johnson City,TN,37601,Washington,Zaxbys,Food Chains,134236.0,0.0009386453708394171,33.9
51206,Collierville - 3671 S Houston Levee Rd,35.048893,-89.733249,"3671 S Houston Levee Rd, Collierville, TN, 38017",3671 S Houston Levee Rd,Collierville,TN,38017,Shelby,Zaxbys,Food Chains,924454.0,0.0007680209074761967,34.9
39401,Maryville - 2335 Market Place Dr,35.717548,-84.011991,"2335 Market Place Dr, Maryville, TN, 37801",2335 Market Place Dr,Maryville,TN,37801,Blount,Zaxbys,Food Chains,137605.0,0.0006976490679844482,35.9
58801,Cookeville - 320 Big Mac Dr,36.1829902,-85.4610442,"320 Big Mac Dr, Cookeville, TN, 38506",320 Big Mac Dr,Cookeville,TN,38506,Putnam,Zaxbys,Food Chains,81188.0,0.0011947578459870916,28.3
45501,Hermitage - 4115 Lebanon Pike,36.199004,-86.61893,"4115 Lebanon Pike, Hermitage, TN, 37076",4115 Lebanon Pike,Hermitage,TN,37076,Davidson,Zaxbys,Food Chains,703953.0,0.000869376222560313,29.2
32101,Hixson - 5013 Hixson Pike,35.133703,-85.242466,"5013 Hixson Pike, Hixson, TN, 37343",5013 Hixson Pike,Hixson,TN,37343,Hamilton,Zaxbys,Food Chains,369135.0,0.00093732645238192,31.2
56701,Knoxville - 10806 Hardin Valley Rd,35.945549,-84.161811,"10806 Hardin Valley Rd, Knoxville, TN, 37932",10806 Hardin Valley Rd,Knoxville,TN,37932,Knox,Zaxbys,Food Chains,486677.0,0.0008321741113716079,29.1
41202,Cleveland - 1430 25th St Nw,35.1902335,-84.8824412,"1430 25th St Nw, Cleveland, TN, 37311",1430 25th St Nw,Cleveland,TN,37311,Bradley,Zaxbys,Food Chains,110162.0,0.0009168315753163523,37.2
00179,Knoxville - 2024 Cumberland Ave,35.9542472,-83.9375505,"2024 Cumberland Ave, Knoxville, TN, 37916",2024 Cumberland Ave,Knoxville,TN,37916,Knox,Zaxbys,Food Chains,486677.0,0.0008321741113716079,29.1
51203,Collierville - 375 New Byhalia Rd,35.050328,-89.688757,"375 New Byhalia Rd, Collierville, TN, 38017",375 New Byhalia Rd,Collierville,TN,38017,Shelby,Zaxbys,Food Chains,924454.0,0.0007680209074761967,34.9
61401,Spring Hill - 4882 Port Royal Rd,35.740128,-86.892786,"4882 Port Royal Rd, Spring Hill, TN, 37174",4882 Port Royal Rd,Spring Hill,TN,37174,Williamson,Zaxbys,Food Chains,255735.0,0.0009345611668328544,22.5
36001,Springfield - 3509 Tom Austin Hwy,36.488495,-86.880798,"3509 Tom Austin Hwy, Springfield, TN, 37172",3509 Tom Austin Hwy,Springfield,TN,37172,Robertson,Zaxbys,Food Chains,74098.0,0.0008097384544792032,38.1
19601,Greeneville - 3280 E Andrew Johnson Hwy,36.184307,-82.767462,"3280 E Andrew Johnson Hwy, Greeneville, TN, 37745",3280 E Andrew Johnson Hwy,Greeneville,TN,37745,Greene,Zaxbys,Food Chains,70621.0,0.0007363248891972642,37.6
66001,Knoxville - 2936 Miller Place Way,36.03315,-83.871084,"2936 Miller Place Way, Knoxville, TN, 37924",2936 Miller Place Way,Knoxville,TN,37924,Knox,Zaxbys,Food Chains,486677.0,0.0008321741113716079,29.1
66108,Chattanooga - 623 Signal Mountain Rd,35.095997,-85.328606,"623 Signal Mountain Rd, Chattanooga, TN, 37405",623 Signal Mountain Rd,Chattanooga,TN,37405,Hamilton,Zaxbys,Food Chains,369135.0,0.00093732645238192,31.2
54401,Knoxville - 4020 Crippen Rd,36.072484,-83.925989,"4020 Crippen Rd, Knoxville, TN, 37918",4020 Crippen Rd,Knoxville,TN,37918,Knox,Zaxbys,Food Chains,486677.0,0.0008321741113716079,29.1
40501,Antioch - 915 Bell Rd,36.049856,-86.651551,"915 Bell Rd, Antioch, TN, 37013",915 Bell Rd,Antioch,TN,37013,Davidson,Zaxbys,Food Chains,703953.0,0.000869376222560313,29.2
51207,Memphis - 2240 Union Ave,35.134093,-89.986758,"2240 Union Ave, Memphis, TN, 38104",2240 Union Ave,Memphis,TN,38104,Shelby,Zaxbys,Food Chains,924454.0,0.0007680209074761967,34.9
53301,Nashville - 5228 Nolensville Pike,36.054038,-86.714636,"5228 Nolensville Pike, Nashville, TN, 37211",5228 Nolensville Pike,Nashville,TN,37211,Davidson,Zaxbys,Food Chains,703953.0,0.000869376222560313,29.2
66106,Ooltewah - 8884 Old Lee Hwy,35.08416,-85.06756,"8884 Old Lee Hwy, Ooltewah, TN, 37363",8884 Old Lee Hwy,Ooltewah,TN,37363,Hamilton,Zaxbys,Food Chains,369135.0,0.00093732645238192,31.2
001A5,Kingsport - 2616 E Stone Dr,36.5498486,-82.4949665,"2616 E Stone Dr, Kingsport, TN, 37660",2616 E Stone Dr,Kingsport,TN,37660,Sullivan,Zaxbys,Food Chains,159265.0,0.0009606630458669514,33.3
48701,Knoxville - 6913 Kingston Pike,35.932783,-84.020952,"6913 Kingston Pike, Knoxville, TN, 37919",6913 Kingston Pike,Knoxville,TN,37919,Knox,Zaxbys,Food Chains,486677.0,0.0008321741113716079,29.1
49803,Murfreesboro - 1221 Fortress Blvd,35.86750461,-86.46203941,"1221 Fortress Blvd, Murfreesboro, TN, 37129",1221 Fortress Blvd,Murfreesboro,TN,37129,Rutherford,Zaxbys,Food Chains,352182.0,0.0008319562044624654,33.3
69701,Franklin - 1108 Hillsboro Rd,35.945504,-86.879607,"1108 Hillsboro Rd, Franklin, TN, 37064",1108 Hillsboro Rd,Franklin,TN,37064,Williamson,Zaxbys,Food Chains,255735.0,0.0009345611668328544,22.5
